,Date,Lat,Long,Confirmed,Deaths,Recovered,Active
3615,2020-02-04,-32.5228,-55.7658,0,0,0,0
3616,2020-02-04,40.0,-100.0,11,0,0,11
3617,2020-02-04,41.377491,64.585262,0,0,0,0
3618,2020-02-04,6.4238,-66.5897,0,0,0,0
3619,2020-02-04,14.058324,108.277199,8,0,1,7
3620,2020-02-04,-13.133897,27.849332,0,0,0,0
3621,2020-02-04,-19.015438,29.154857,0,0,0,0
3622,2020-02-04,15.415,-61.371,0,0,0,0
3623,2020-02-04,12.1165,-61.679,0,0,0,0
3624,2020-02-04,-18.665695,35.529562,0,0,0,0
3625,2020-02-04,34.802075,38.99681500000001,0,0,0,0
3626,2020-02-04,-8.874217,125.727539,0,0,0,0
3627,2020-02-04,17.1899,-88.4976,0,0,0,0
3628,2020-02-04,19.85627,102.495496,0,0,0,0
3629,2020-02-04,26.3351,17.228331,0,0,0,0
3630,2020-02-04,31.9522,35.2332,0,0,0,0
3631,2020-02-04,11.8037,-15.1804,0,0,0,0
3632,2020-02-04,17.570692,-3.996166000000001,0,0,0,0
3633,2020-02-04,17.357822,-62.782998,0,0,0,0
3634,2020-02-04,64.8255,-124.8457,0,0,0,0
3635,2020-02-04,64.2823,-135.0,0,0,0,0
3636,2020-02-04,42.602636,20.902977,0,0,0,0
3637,2020-02-04,21.9162,95.956,0,0,0,0
3638,2020-02-04,18.2206,-63.0686,0,0,0,0
3639,2020-02-04,18.4207,-64.64,0,0,0,0
3640,2020-02-04,21.69400000000001,-71.7979,0,0,0,0
3641,2020-02-04,-22.3285,24.6849,0,0,0,0
3642,2020-02-04,-3.3731,29.9189,0,0,0,0
3643,2020-02-04,8.460555000000001,-11.779889,0,0,0,0
3644,2020-02-04,-13.2543,34.3015,0,0,0,0
3645,2020-02-04,-51.7963,-59.5236,0,0,0,0
3646,2020-02-04,46.8852,-56.3159,0,0,0,0
3647,2020-02-04,6.877000000000002,31.307,0,0,0,0
3648,2020-02-04,24.2155,-12.8858,0,0,0,0
3649,2020-02-04,0.1864,6.6131,0,0,0,0
3650,2020-02-04,15.552727,48.516388,0,0,0,0
3651,2020-02-04,-11.6455,43.3333,0,0,0,0
3652,2020-02-04,38.861,71.2761,0,0,0,0
3653,2020-02-04,-29.61,28.2336,0,0,0,0
3654,2020-02-05,33.93911,67.709953,0,0,0,0
3655,2020-02-05,41.1533,20.1683,0,0,0,0
3656,2020-02-05,28.0339,1.6596,0,0,0,0
3657,2020-02-05,42.5063,1.5218,0,0,0,0
3658,2020-02-05,-11.2027,17.8739,0,0,0,0
3659,2020-02-05,17.0608,-61.7964,0,0,0,0
3660,2020-02-05,-38.4161,-63.6167,0,0,0,0
3661,2020-02-05,40.0691,45.0382,0,0,0,0
3662,2020-02-05,-35.4735,149.0124,0,0,0,0
3663,2020-02-05,-33.8688,151.2093,4,0,2,2
3664,2020-02-05,-12.4634,130.8456,0,0,0,0
3665,2020-02-05,-27.4698,153.0251,3,0,0,3
3666,2020-02-05,-34.9285,138.6007,2,0,0,2
3667,2020-02-05,-42.8821,147.3272,0,0,0,0
3668,2020-02-05,-37.8136,144.9631,4,0,0,4
3669,2020-02-05,-31.9505,115.8605,0,0,0,0
3670,2020-02-05,47.5162,14.5501,0,0,0,0
3671,2020-02-05,40.1431,47.5769,0,0,0,0
3672,2020-02-05,25.025885,-78.035889,0,0,0,0
3673,2020-02-05,26.0275,50.55,0,0,0,0
3674,2020-02-05,23.685,90.3563,0,0,0,0
3675,2020-02-05,13.1939,-59.5432,0,0,0,0
3676,2020-02-05,53.7098,27.9534,0,0,0,0
3677,2020-02-05,50.8333,4.469936,1,0,0,1
3678,2020-02-05,9.3077,2.3158,0,0,0,0
3679,2020-02-05,27.5142,90.4336,0,0,0,0
3680,2020-02-05,-16.2902,-63.5887,0,0,0,0
3681,2020-02-05,43.9159,17.6791,0,0,0,0
3682,2020-02-05,-14.235,-51.9253,0,0,0,0
3683,2020-02-05,4.5353,114.7277,0,0,0,0
3684,2020-02-05,42.7339,25.4858,0,0,0,0
3685,2020-02-05,12.2383,-1.5616,0,0,0,0
3686,2020-02-05,16.5388,-23.0418,0,0,0,0
3687,2020-02-05,11.55,104.9167,1,0,0,1
3688,2020-02-05,3.848,11.5021,0,0,0,0
3689,2020-02-05,53.9333,-116.5765,0,0,0,0
3690,2020-02-05,53.7267,-127.6476,2,0,0,2
3691,2020-02-05,53.7609,-98.8139,0,0,0,0
3692,2020-02-05,46.5653,-66.4619,0,0,0,0
3693,2020-02-05,53.1355,-57.6604,0,0,0,0
3694,2020-02-05,44.682,-63.7443,0,0,0,0
3695,2020-02-05,51.2538,-85.3232,3,0,0,3
3696,2020-02-05,46.5107,-63.4168,0,0,0,0
3697,2020-02-05,52.9399,-73.5491,0,0,0,0
3698,2020-02-05,52.9399,-106.4509,0,0,0,0
3699,2020-02-05,6.6111,20.9394,0,0,0,0
3700,2020-02-05,15.4542,18.7322,0,0,0,0
3701,2020-02-05,-35.6751,-71.543,0,0,0,0
3702,2020-02-05,31.8257,117.2264,530,0,23,507
3703,2020-02-05,40.1824,116.4142,253,1,24,228
3704,2020-02-05,30.0572,107.874,389,2,15,372
3705,2020-02-05,26.0789,117.9874,205,0,11,194
3706,2020-02-05,35.7518,104.2861,62,0,6,56
3707,2020-02-05,23.3417,113.4244,895,0,49,846
3708,2020-02-05,23.8298,108.7881,150,0,13,137
3709,2020-02-05,26.8154,106.8748,64,1,9,54
3710,2020-02-05,19.1959,109.7453,99,1,5,93
3711,2020-02-05,39.549,116.1306,135,1,0,134
3712,2020-02-05,47.862,127.7615,190,2,7,181
3713,2020-02-05,37.8957,114.9042,764,2,0,762
3714,2020-02-05,22.3,114.2,21,1,0,20
3715,2020-02-05,30.9756,112.2707,19665,549,633,18483
3716,2020-02-05,27.6104,111.7088,661,0,54,607
3717,2020-02-05,44.0935,113.9448,42,0,3,39
3718,2020-02-05,32.9711,119.455,341,0,23,318
3719,2020-02-05,27.614,115.7221,548,0,27,521
3720,2020-02-05,43.6661,126.1923,54,0,2,52
3721,2020-02-05,41.2956,122.6085,89,0,4,85
3722,2020-02-05,22.1667,113.55,10,0,0,10
3723,2020-02-05,37.2692,106.1655,34,0,1,33
3724,2020-02-05,35.7452,95.9956,17,0,3,14
3725,2020-02-05,35.1917,108.8701,165,0,6,159
3726,2020-02-05,36.3427,118.1498,307,0,15,292
3727,2020-02-05,31.202,121.4491,243,1,15,227
3728,2020-02-05,37.5777,112.2922,81,0,5,76
3729,2020-02-05,30.6171,102.7103,301,1,24,276
3730,2020-02-05,39.3054,117.323,69,1,2,66
3731,2020-02-05,31.6927,88.0924,1,0,0,1
3732,2020-02-05,41.1129,85.2401,32,0,0,32
3733,2020-02-05,24.974,101.487,128,0,5,123
3734,2020-02-05,29.1832,120.0934,895,0,78,817
3735,2020-02-05,4.5709,-74.2973,0,0,0,0
3736,2020-02-05,-0.228,15.8277,0,0,0,0
3737,2020-02-05,-4.0383,21.7587,0,0,0,0
3738,2020-02-05,9.7489,-83.7534,0,0,0,0
3739,2020-02-05,7.54,-5.5471,0,0,0,0
3740,2020-02-05,45.1,15.2,0,0,0,0
3741,2020-02-05,21.521757,-77.78116700000002,0,0,0,0
3742,2020-02-05,35.1264,33.4299,0,0,0,0
3743,2020-02-05,49.8175,15.473,0,0,0,0
3744,2020-02-05,61.8926,-6.9118,0,0,0,0
3745,2020-02-05,71.7069,-42.6043,0,0,0,0
3746,2020-02-05,56.2639,9.5018,0,0,0,0
3747,2020-02-05,11.8251,42.5903,0,0,0,0
3748,2020-02-05,18.7357,-70.1627,0,0,0,0
3749,2020-02-05,-1.8312,-78.1834,0,0,0,0
3750,2020-02-05,26.820553000000004,30.802498,0,0,0,0
3751,2020-02-05,13.7942,-88.8965,0,0,0,0
3752,2020-02-05,1.6508,10.2679,0,0,0,0
3753,2020-02-05,15.1794,39.7823,0,0,0,0
3754,2020-02-05,58.5953,25.0136,0,0,0,0
3755,2020-02-05,-26.5225,31.4659,0,0,0,0
3756,2020-02-05,9.145,40.4897,0,0,0,0
3757,2020-02-05,-17.7134,178.065,0,0,0,0
3758,2020-02-05,61.92411,25.748151,1,0,0,1
3759,2020-02-05,3.9339,-53.1258,0,0,0,0
3760,2020-02-05,-17.6797,149.4068,0,0,0,0
3761,2020-02-05,16.265,-61.551,0,0,0,0
3762,2020-02-05,-12.8275,45.166244,0,0,0,0
3763,2020-02-05,-20.904305,165.618042,0,0,0,0
3764,2020-02-05,-21.1151,55.5364,0,0,0,0
3765,2020-02-05,17.9,-62.8333,0,0,0,0
3766,2020-02-05,18.0708,-63.0501,0,0,0,0
3767,2020-02-05,14.6415,-61.0242,0,0,0,0
3768,2020-02-05,46.2276,2.2137,6,0,0,6
3769,2020-02-05,-0.8037,11.6094,0,0,0,0
3770,2020-02-05,13.4432,-15.3101,0,0,0,0
3771,2020-02-05,42.3154,43.3569,0,0,0,0
3772,2020-02-05,51.165691,10.451526,12,0,0,12
3773,2020-02-05,7.9465,-1.0232,0,0,0,0
3774,2020-02-05,39.0742,21.8243,0,0,0,0
3775,2020-02-05,15.7835,-90.2308,0,0,0,0
3776,2020-02-05,9.9456,-9.6966,0,0,0,0
3777,2020-02-05,4.860416000000002,-58.93018000000001,0,0,0,0
3778,2020-02-05,18.9712,-72.2852,0,0,0,0
3779,2020-02-05,41.9029,12.4534,0,0,0,0
3780,2020-02-05,15.2,-86.2419,0,0,0,0
3781,2020-02-05,47.1625,19.5033,0,0,0,0
3782,2020-02-05,64.9631,-19.0208,0,0,0,0
3783,2020-02-05,20.593684,78.96288,3,0,0,3
3784,2020-02-05,-0.7893,113.9213,0,0,0,0
3785,2020-02-05,32.427908,53.68804599999999,0,0,0,0
3786,2020-02-05,33.223191,43.679291,0,0,0,0
3787,2020-02-05,53.1424,-7.6921,0,0,0,0
3788,2020-02-05,31.046051,34.851612,0,0,0,0
3789,2020-02-05,41.87194,12.56738,2,0,0,2
3790,2020-02-05,18.1096,-77.2975,0,0,0,0
3791,2020-02-05,36.204824,138.252924,23,0,1,22
3792,2020-02-05,31.24,36.51,0,0,0,0
3793,2020-02-05,48.0196,66.9237,0,0,0,0
3794,2020-02-05,-0.0236,37.9062,0,0,0,0
3795,2020-02-05,35.90775700000001,127.766922,19,0,0,19
3796,2020-02-05,29.31166,47.481766,0,0,0,0
3797,2020-02-05,41.20438,74.766098,0,0,0,0
3798,2020-02-05,56.8796,24.6032,0,0,0,0
3799,2020-02-05,33.8547,35.8623,0,0,0,0
3800,2020-02-05,6.4280550000000005,-9.429499,0,0,0,0
3801,2020-02-05,47.14,9.55,0,0,0,0
3802,2020-02-05,55.1694,23.8813,0,0,0,0
3803,2020-02-05,49.8153,6.1296,0,0,0,0
3804,2020-02-05,-18.766947,46.869107,0,0,0,0
3805,2020-02-05,4.210483999999999,101.975766,12,0,0,12
3806,2020-02-05,3.2028,73.2207,0,0,0,0
3807,2020-02-05,35.9375,14.3754,0,0,0,0
3808,2020-02-05,21.0079,-10.9408,0,0,0,0
3809,2020-02-05,-20.348404,57.552152,0,0,0,0
3810,2020-02-05,23.6345,-102.5528,0,0,0,0
3811,2020-02-05,47.4116,28.3699,0,0,0,0
3812,2020-02-05,43.7333,7.4167,0,0,0,0
3813,2020-02-05,46.8625,103.8467,0,0,0,0
3814,2020-02-05,42.708678000000006,19.37439,0,0,0,0
3815,2020-02-05,31.7917,-7.0926,0,0,0,0
3816,2020-02-05,-22.9576,18.4904,0,0,0,0
3817,2020-02-05,28.1667,84.25,1,0,0,1
3818,2020-02-05,12.5211,-69.9683,0,0,0,0
3819,2020-02-05,12.1696,-68.99,0,0,0,0
3820,2020-02-05,18.0425,-63.0548,0,0,0,0
3821,2020-02-05,52.1326,5.2913,0,0,0,0
3822,2020-02-05,-40.9006,174.886,0,0,0,0
3823,2020-02-05,12.865416,-85.207229,0,0,0,0
3824,2020-02-05,17.607789,8.081666,0,0,0,0
3825,2020-02-05,9.082,8.6753,0,0,0,0
3826,2020-02-05,41.6086,21.7453,0,0,0,0
3827,2020-02-05,60.472,8.4689,0,0,0,0
3828,2020-02-05,21.512583,55.92325500000001,0,0,0,0
3829,2020-02-05,30.3753,69.3451,0,0,0,0
3830,2020-02-05,8.538,-80.7821,0,0,0,0
3831,2020-02-05,-6.314993,143.95555,0,0,0,0
3832,2020-02-05,-23.4425,-58.4438,0,0,0,0
3833,2020-02-05,-9.19,-75.0152,0,0,0,0
3834,2020-02-05,12.879721,121.774017,2,1,0,1
3835,2020-02-05,51.9194,19.1451,0,0,0,0
3836,2020-02-05,39.3999,-8.2245,0,0,0,0
3837,2020-02-05,25.3548,51.1839,0,0,0,0
3838,2020-02-05,45.9432,24.9668,0,0,0,0
3839,2020-02-05,61.52401,105.318756,2,0,0,2
3840,2020-02-05,-1.9403,29.8739,0,0,0,0
3841,2020-02-05,13.9094,-60.9789,0,0,0,0
3842,2020-02-05,12.9843,-61.2872,0,0,0,0
3843,2020-02-05,43.9424,12.4578,0,0,0,0
3844,2020-02-05,23.885942,45.079162,0,0,0,0
3845,2020-02-05,14.4974,-14.4524,0,0,0,0
3846,2020-02-05,44.0165,21.0059,0,0,0,0
3847,2020-02-05,-4.6796,55.492,0,0,0,0
3848,2020-02-05,1.2833,103.8333,28,0,0,28
3849,2020-02-05,48.669,19.699,0,0,0,0
3850,2020-02-05,46.1512,14.9955,0,0,0,0
3851,2020-02-05,5.152149,46.199616,0,0,0,0
3852,2020-02-05,-30.5595,22.9375,0,0,0,0
3853,2020-02-05,40.463667,-3.74922,1,0,0,1
3854,2020-02-05,7.873054,80.77179699999998,1,0,0,1
3855,2020-02-05,12.8628,30.2176,0,0,0,0
3856,2020-02-05,3.9193,-56.0278,0,0,0,0
3857,2020-02-05,60.128161,18.643501,1,0,0,1
3858,2020-02-05,46.8182,8.2275,0,0,0,0
3859,2020-02-05,23.7,121.0,11,0,0,11
3860,2020-02-05,-6.369028,34.888822,0,0,0,0
3861,2020-02-05,15.870032,100.992541,25,0,5,20
3862,2020-02-05,8.6195,0.8248,0,0,0,0
3863,2020-02-05,10.6918,-61.2225,0,0,0,0
3864,2020-02-05,33.886917,9.537499,0,0,0,0
3865,2020-02-05,38.9637,35.2433,0,0,0,0
3866,2020-02-05,1.373333,32.290275,0,0,0,0
3867,2020-02-05,48.3794,31.1656,0,0,0,0
3868,2020-02-05,23.424076,53.847818,5,0,0,5
3869,2020-02-05,32.3078,-64.7505,0,0,0,0
3870,2020-02-05,19.3133,-81.2546,0,0,0,0
3871,2020-02-05,49.3723,-2.3644,0,0,0,0
3872,2020-02-05,36.1408,-5.3536,0,0,0,0
3873,2020-02-05,54.2361,-4.5481,0,0,0,0
3874,2020-02-05,16.742498,-62.187366,0,0,0,0
3875,2020-02-05,55.3781,-3.4360000000000004,9,0,0,9
3876,2020-02-05,-32.5228,-55.7658,0,0,0,0
3877,2020-02-05,40.0,-100.0,11,0,0,11
3878,2020-02-05,41.377491,64.585262,0,0,0,0
3879,2020-02-05,6.4238,-66.5897,0,0,0,0
3880,2020-02-05,14.058324,108.277199,8,0,1,7
3881,2020-02-05,-13.133897,27.849332,0,0,0,0
3882,2020-02-05,-19.015438,29.154857,0,0,0,0
3883,2020-02-05,15.415,-61.371,0,0,0,0
3884,2020-02-05,12.1165,-61.679,0,0,0,0
3885,2020-02-05,-18.665695,35.529562,0,0,0,0
3886,2020-02-05,34.802075,38.99681500000001,0,0,0,0
3887,2020-02-05,-8.874217,125.727539,0,0,0,0
3888,2020-02-05,17.1899,-88.4976,0,0,0,0
3889,2020-02-05,19.85627,102.495496,0,0,0,0
3890,2020-02-05,26.3351,17.228331,0,0,0,0
3891,2020-02-05,31.9522,35.2332,0,0,0,0
3892,2020-02-05,11.8037,-15.1804,0,0,0,0
3893,2020-02-05,17.570692,-3.996166000000001,0,0,0,0
3894,2020-02-05,17.357822,-62.782998,0,0,0,0
3895,2020-02-05,64.8255,-124.8457,0,0,0,0
3896,2020-02-05,64.2823,-135.0,0,0,0,0
3897,2020-02-05,42.602636,20.902977,0,0,0,0
3898,2020-02-05,21.9162,95.956,0,0,0,0
3899,2020-02-05,18.2206,-63.0686,0,0,0,0
3900,2020-02-05,18.4207,-64.64,0,0,0,0
3901,2020-02-05,21.69400000000001,-71.7979,0,0,0,0
3902,2020-02-05,-22.3285,24.6849,0,0,0,0
3903,2020-02-05,-3.3731,29.9189,0,0,0,0
3904,2020-02-05,8.460555000000001,-11.779889,0,0,0,0
3905,2020-02-05,-13.2543,34.3015,0,0,0,0
3906,2020-02-05,-51.7963,-59.5236,0,0,0,0
3907,2020-02-05,46.8852,-56.3159,0,0,0,0
3908,2020-02-05,6.877000000000002,31.307,0,0,0,0
3909,2020-02-05,24.2155,-12.8858,0,0,0,0
3910,2020-02-05,0.1864,6.6131,0,0,0,0
3911,2020-02-05,15.552727,48.516388,0,0,0,0
3912,2020-02-05,-11.6455,43.3333,0,0,0,0
3913,2020-02-05,38.861,71.2761,0,0,0,0
3914,2020-02-05,-29.61,28.2336,0,0,0,0
3915,2020-02-06,33.93911,67.709953,0,0,0,0
3916,2020-02-06,41.1533,20.1683,0,0,0,0
3917,2020-02-06,28.0339,1.6596,0,0,0,0
3918,2020-02-06,42.5063,1.5218,0,0,0,0
3919,2020-02-06,-11.2027,17.8739,0,0,0,0
3920,2020-02-06,17.0608,-61.7964,0,0,0,0
3921,2020-02-06,-38.4161,-63.6167,0,0,0,0
3922,2020-02-06,40.0691,45.0382,0,0,0,0
3923,2020-02-06,-35.4735,149.0124,0,0,0,0
3924,2020-02-06,-33.8688,151.2093,4,0,2,2
3925,2020-02-06,-12.4634,130.8456,0,0,0,0
3926,2020-02-06,-27.4698,153.0251,4,0,0,4
3927,2020-02-06,-34.9285,138.6007,2,0,0,2
3928,2020-02-06,-42.8821,147.3272,0,0,0,0
3929,2020-02-06,-37.8136,144.9631,4,0,0,4
3930,2020-02-06,-31.9505,115.8605,0,0,0,0
3931,2020-02-06,47.5162,14.5501,0,0,0,0
3932,2020-02-06,40.1431,47.5769,0,0,0,0
3933,2020-02-06,25.025885,-78.035889,0,0,0,0
3934,2020-02-06,26.0275,50.55,0,0,0,0
3935,2020-02-06,23.685,90.3563,0,0,0,0
3936,2020-02-06,13.1939,-59.5432,0,0,0,0
3937,2020-02-06,53.7098,27.9534,0,0,0,0
3938,2020-02-06,50.8333,4.469936,1,0,0,1
3939,2020-02-06,9.3077,2.3158,0,0,0,0
3940,2020-02-06,27.5142,90.4336,0,0,0,0
3941,2020-02-06,-16.2902,-63.5887,0,0,0,0
3942,2020-02-06,43.9159,17.6791,0,0,0,0
3943,2020-02-06,-14.235,-51.9253,0,0,0,0
3944,2020-02-06,4.5353,114.7277,0,0,0,0
3945,2020-02-06,42.7339,25.4858,0,0,0,0
3946,2020-02-06,12.2383,-1.5616,0,0,0,0
3947,2020-02-06,16.5388,-23.0418,0,0,0,0
3948,2020-02-06,11.55,104.9167,1,0,0,1
3949,2020-02-06,3.848,11.5021,0,0,0,0
3950,2020-02-06,53.9333,-116.5765,0,0,0,0
3951,2020-02-06,53.7267,-127.6476,2,0,0,2
3952,2020-02-06,53.7609,-98.8139,0,0,0,0
3953,2020-02-06,46.5653,-66.4619,0,0,0,0
3954,2020-02-06,53.1355,-57.6604,0,0,0,0
3955,2020-02-06,44.682,-63.7443,0,0,0,0
3956,2020-02-06,51.2538,-85.3232,3,0,0,3
3957,2020-02-06,46.5107,-63.4168,0,0,0,0
3958,2020-02-06,52.9399,-73.5491,0,0,0,0
3959,2020-02-06,52.9399,-106.4509,0,0,0,0
3960,2020-02-06,6.6111,20.9394,0,0,0,0
3961,2020-02-06,15.4542,18.7322,0,0,0,0
3962,2020-02-06,-35.6751,-71.543,0,0,0,0
3963,2020-02-06,31.8257,117.2264,591,0,34,557
3964,2020-02-06,40.1824,116.4142,274,1,31,242
3965,2020-02-06,30.0572,107.874,411,2,24,385
3966,2020-02-06,26.0789,117.9874,215,0,14,201
3967,2020-02-06,35.7518,104.2861,62,0,6,56
3968,2020-02-06,23.3417,113.4244,970,0,69,901
3969,2020-02-06,23.8298,108.7881,168,0,14,154
3970,2020-02-06,26.8154,106.8748,71,1,6,64
3971,2020-02-06,19.1959,109.7453,106,1,8,97
3972,2020-02-06,39.549,116.1306,157,1,0,156
3973,2020-02-06,47.862,127.7615,227,3,8,216
3974,2020-02-06,37.8957,114.9042,851,2,0,849
3975,2020-02-06,22.3,114.2,24,1,0,23
3976,2020-02-06,30.9756,112.2707,22112,618,817,20677
3977,2020-02-06,27.6104,111.7088,711,0,81,630
3978,2020-02-06,44.0935,113.9448,46,0,4,42
3979,2020-02-06,32.9711,119.455,373,0,34,339
3980,2020-02-06,27.614,115.7221,600,0,37,563
3981,2020-02-06,43.6661,126.1923,59,0,4,55
3982,2020-02-06,41.2956,122.6085,94,0,5,89
3983,2020-02-06,22.1667,113.55,10,0,1,9
3984,2020-02-06,37.2692,106.1655,40,0,1,39
3985,2020-02-06,35.7452,95.9956,18,0,3,15
3986,2020-02-06,35.1917,108.8701,173,0,9,164
3987,2020-02-06,36.3427,118.1498,347,0,27,320
3988,2020-02-06,31.202,121.4491,257,1,25,231
3989,2020-02-06,37.5777,112.2922,96,0,12,84
3990,2020-02-06,30.6171,102.7103,321,1,31,289
3991,2020-02-06,39.3054,117.323,79,1,2,76
3992,2020-02-06,31.6927,88.0924,1,0,0,1
3993,2020-02-06,41.1129,85.2401,36,0,0,36
3994,2020-02-06,24.974,101.487,133,0,7,126
3995,2020-02-06,29.1832,120.0934,954,0,94,860
3996,2020-02-06,4.5709,-74.2973,0,0,0,0
3997,2020-02-06,-0.228,15.8277,0,0,0,0
3998,2020-02-06,-4.0383,21.7587,0,0,0,0
3999,2020-02-06,9.7489,-83.7534,0,0,0,0
4000,2020-02-06,7.54,-5.5471,0,0,0,0
4001,2020-02-06,45.1,15.2,0,0,0,0
4002,2020-02-06,21.521757,-77.78116700000002,0,0,0,0
4003,2020-02-06,35.1264,33.4299,0,0,0,0
4004,2020-02-06,49.8175,15.473,0,0,0,0
4005,2020-02-06,61.8926,-6.9118,0,0,0,0
4006,2020-02-06,71.7069,-42.6043,0,0,0,0
4007,2020-02-06,56.2639,9.5018,0,0,0,0
4008,2020-02-06,11.8251,42.5903,0,0,0,0
4009,2020-02-06,18.7357,-70.1627,0,0,0,0
4010,2020-02-06,-1.8312,-78.1834,0,0,0,0
4011,2020-02-06,26.820553000000004,30.802498,0,0,0,0
4012,2020-02-06,13.7942,-88.8965,0,0,0,0
4013,2020-02-06,1.6508,10.2679,0,0,0,0
4014,2020-02-06,15.1794,39.7823,0,0,0,0
4015,2020-02-06,58.5953,25.0136,0,0,0,0
4016,2020-02-06,-26.5225,31.4659,0,0,0,0
4017,2020-02-06,9.145,40.4897,0,0,0,0
4018,2020-02-06,-17.7134,178.065,0,0,0,0
4019,2020-02-06,61.92411,25.748151,1,0,0,1
4020,2020-02-06,3.9339,-53.1258,0,0,0,0
4021,2020-02-06,-17.6797,149.4068,0,0,0,0
4022,2020-02-06,16.265,-61.551,0,0,0,0
4023,2020-02-06,-12.8275,45.166244,0,0,0,0
4024,2020-02-06,-20.904305,165.618042,0,0,0,0
4025,2020-02-06,-21.1151,55.5364,0,0,0,0
4026,2020-02-06,17.9,-62.8333,0,0,0,0
4027,2020-02-06,18.0708,-63.0501,0,0,0,0
4028,2020-02-06,14.6415,-61.0242,0,0,0,0
4029,2020-02-06,46.2276,2.2137,6,0,0,6
4030,2020-02-06,-0.8037,11.6094,0,0,0,0
4031,2020-02-06,13.4432,-15.3101,0,0,0,0
4032,2020-02-06,42.3154,43.3569,0,0,0,0
4033,2020-02-06,51.165691,10.451526,12,0,0,12
4034,2020-02-06,7.9465,-1.0232,0,0,0,0
4035,2020-02-06,39.0742,21.8243,0,0,0,0
4036,2020-02-06,15.7835,-90.2308,0,0,0,0
4037,2020-02-06,9.9456,-9.6966,0,0,0,0
4038,2020-02-06,4.860416000000002,-58.93018000000001,0,0,0,0
4039,2020-02-06,18.9712,-72.2852,0,0,0,0
4040,2020-02-06,41.9029,12.4534,0,0,0,0
4041,2020-02-06,15.2,-86.2419,0,0,0,0
4042,2020-02-06,47.1625,19.5033,0,0,0,0
4043,2020-02-06,64.9631,-19.0208,0,0,0,0
4044,2020-02-06,20.593684,78.96288,3,0,0,3
4045,2020-02-06,-0.7893,113.9213,0,0,0,0
4046,2020-02-06,32.427908,53.68804599999999,0,0,0,0
4047,2020-02-06,33.223191,43.679291,0,0,0,0
4048,2020-02-06,53.1424,-7.6921,0,0,0,0
4049,2020-02-06,31.046051,34.851612,0,0,0,0
4050,2020-02-06,41.87194,12.56738,2,0,0,2
4051,2020-02-06,18.1096,-77.2975,0,0,0,0
4052,2020-02-06,36.204824,138.252924,23,0,1,22
4053,2020-02-06,31.24,36.51,0,0,0,0
4054,2020-02-06,48.0196,66.9237,0,0,0,0
4055,2020-02-06,-0.0236,37.9062,0,0,0,0
4056,2020-02-06,35.90775700000001,127.766922,23,0,0,23
4057,2020-02-06,29.31166,47.481766,0,0,0,0
4058,2020-02-06,41.20438,74.766098,0,0,0,0
4059,2020-02-06,56.8796,24.6032,0,0,0,0
4060,2020-02-06,33.8547,35.8623,0,0,0,0
4061,2020-02-06,6.4280550000000005,-9.429499,0,0,0,0
4062,2020-02-06,47.14,9.55,0,0,0,0
4063,2020-02-06,55.1694,23.8813,0,0,0,0
4064,2020-02-06,49.8153,6.1296,0,0,0,0
4065,2020-02-06,-18.766947,46.869107,0,0,0,0
4066,2020-02-06,4.210483999999999,101.975766,12,0,0,12
4067,2020-02-06,3.2028,73.2207,0,0,0,0
4068,2020-02-06,35.9375,14.3754,0,0,0,0
4069,2020-02-06,21.0079,-10.9408,0,0,0,0
4070,2020-02-06,-20.348404,57.552152,0,0,0,0
4071,2020-02-06,23.6345,-102.5528,0,0,0,0
4072,2020-02-06,47.4116,28.3699,0,0,0,0
4073,2020-02-06,43.7333,7.4167,0,0,0,0
4074,2020-02-06,46.8625,103.8467,0,0,0,0
4075,2020-02-06,42.708678000000006,19.37439,0,0,0,0
4076,2020-02-06,31.7917,-7.0926,0,0,0,0
4077,2020-02-06,-22.9576,18.4904,0,0,0,0
4078,2020-02-06,28.1667,84.25,1,0,0,1
4079,2020-02-06,12.5211,-69.9683,0,0,0,0
4080,2020-02-06,12.1696,-68.99,0,0,0,0
4081,2020-02-06,18.0425,-63.0548,0,0,0,0
4082,2020-02-06,52.1326,5.2913,0,0,0,0
4083,2020-02-06,-40.9006,174.886,0,0,0,0
4084,2020-02-06,12.865416,-85.207229,0,0,0,0
4085,2020-02-06,17.607789,8.081666,0,0,0,0
4086,2020-02-06,9.082,8.6753,0,0,0,0
4087,2020-02-06,41.6086,21.7453,0,0,0,0
4088,2020-02-06,60.472,8.4689,0,0,0,0
4089,2020-02-06,21.512583,55.92325500000001,0,0,0,0
4090,2020-02-06,30.3753,69.3451,0,0,0,0
4091,2020-02-06,8.538,-80.7821,0,0,0,0
4092,2020-02-06,-6.314993,143.95555,0,0,0,0
4093,2020-02-06,-23.4425,-58.4438,0,0,0,0
4094,2020-02-06,-9.19,-75.0152,0,0,0,0
4095,2020-02-06,12.879721,121.774017,2,1,0,1
4096,2020-02-06,51.9194,19.1451,0,0,0,0
4097,2020-02-06,39.3999,-8.2245,0,0,0,0
4098,2020-02-06,25.3548,51.1839,0,0,0,0
4099,2020-02-06,45.9432,24.9668,0,0,0,0
4100,2020-02-06,61.52401,105.318756,2,0,0,2
4101,2020-02-06,-1.9403,29.8739,0,0,0,0
4102,2020-02-06,13.9094,-60.9789,0,0,0,0
4103,2020-02-06,12.9843,-61.2872,0,0,0,0
4104,2020-02-06,43.9424,12.4578,0,0,0,0
